SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	Year-年
硕士	补中益气汤加减治疗全膝关节置换术后气虚发热的临床疗效研究	汤涛	安徽中医药大学	安徽中医药大学	膝关节置换;;人工膝关节术后;;气虚发热;;临床疗效	目的探讨中药补中益气汤治疗人工全膝关节置换术后气虚发热的临床疗效。方法从2013年9月—2015年1月在安徽省中医院骨二科中选择符合标准的人工全膝关节置换术的患者,挑选出符合纳入标准和无一项排除标准的病例50例,按照手术先后顺序,根据随机分配表随机分为治疗组和对照组,每组各25例,两组患者术前常规治疗,抗感染和抗凝血治疗,治疗组给予补中益气汤,每日一剂,早晚分服,饭后服;对照组在测量体温超过38℃时给予吲哚美辛半粒肛塞;观察两组治疗前后效果,分析两组治疗前后血尿大便常规肝肾功能心电图等检查指标,记录两组病人治疗前后的体温变化以及相关症状。通过补中益气汤治疗组和西医对症治疗组治疗人工全膝关节置换术后气虚发热治疗效果的对照研究,来客观评价补中益气汤在治疗全膝关节置换术后发热的疗效。结果两组在术前的各种随机因素(性别,年龄)对照组无差异(P>0.05)的情况下,补中益气汤治疗组在对术后体温恢复以及气虚症状改善方面与消炎痛对照组相比,经过统计学数据分析(P<0.05),有明显差异。结论补中益气汤对老年患者全膝关节置换手术治疗后体温恢复和气虚症状改善优于吲哚美辛栓。	2015
硕士	补中益气丸谱—效相关性研究、主成分含量测定及抗肿瘤作用研究	胡芳	兰州大学	兰州大学	补中益气丸;;谱-效关系;;血虚;;气虚;;含量测定;;抗肿瘤	本文采用不同溶剂、不同提取方法进行补中益气丸前处理,建立、优化色谱条件,以达到在色谱图上反映合适的峰数目、分离度好的目的。通过一次样品处理、色谱条件的建立,既能探究指纹图谱,又能对其中的主要化合物进行含量测定。进行了补中益气丸补气疗效、补血作用的药效学研究,用统计学软件进行谱-效关系分析。补中益气丸,原方为补中益气汤,主要用于各种原因引起的脾虚、气虚以及各种免疫相关疾病的治疗。肿瘤的发生和免疫系统关系密切,因此我们研究了补中益气丸对肿瘤细胞的作用,以探究补中益气丸对肿瘤是否有抑制作用。本论文分五个章节来展开：第一章补中益气丸指纹图谱的研究使用不同溶剂、不同提取方法优化提取条件,建立、优化色谱条件,以峰容量最大、分离度高为目的建立补中益气丸的高效液相色谱(HPLC)-二极管阵列检测器(DAD)和HPLC-蒸发光散射检测器(ELSD)指纹图谱条件。分析10批补中益气丸的指纹图谱,用中药指纹图谱计算机辅助相似性评价软件对图谱进行分析处理。第二章补中益气丸补气疗效的谱效关系研究用控食法和疲劳法联合复制小鼠气虚模型,测定小鼠体质量、脏器指数、廓清指数和矫正廓清指数；用灰关联度分析方法研究其谱-效关系。结果表明：补中益气丸对模型小鼠气虚症状有明显改善作用；HPLC-DAD和HPLC-ELSD指纹图谱均与补中益气丸的补气疗效有一定对应关系；补中益气丸中对补气疗效贡献较大的成分是橙皮苷、芒柄花素。第三章补中益气丸补血作用的谱效关系研究用皮下注射乙酰苯肼(APH)的方法复制血虚小鼠模型；选取红细胞比容(HCT)和肝重指数为药效学指标,用灰关联度分析方法研究其谱效关系。结果显示：10批补中益气丸对APH所致的小鼠血虚症状都有改善作用,HPLC-DAD指纹图谱、HPLC-ELSD指纹图谱与补中益气丸的补血作用之间有一定对应性。第四章10批补中益气丸中主成分的含量测定在指纹图谱的基础上,通过筛选检测波长,对分离度较高、峰面积较大的色谱峰进行定性鉴别、定量测定,建立了用HPLC-DAD-ELSD同时测定该中药复方中10种化学成分的方法。第五章补中益气丸抗肿瘤作用研究摸索建立S180荷瘤小鼠模型,设置预防组和实验组。通过检测小鼠脏器指数、腹腔巨噬细胞吞噬指数、脾细胞增殖指数、细胞因子等来评价补中益气丸对S180荷瘤小鼠的作用。结果显示：补中益气丸可以一定程度的提高小鼠对S180肿瘤的预防作用、并对已接种S180肿瘤的小鼠有一定的治疗作用。	2015
硕士	张明雪教授从“脾虚痰瘀”论治冠心病合并中风临床经验总结	杨舒	辽宁中医药大学	辽宁中医药大学	冠心病合并中风;;脾虚痰瘀;;补脾益气;;瓜蒌薤白半夏汤	冠心病与中风是危害人类生命健康的两大疾病,近年来发病率、死亡率持续上升。冠心病作为中风重要的危险因素之一,两者发病机制密切相关,临床上常见冠心病患者合并中风。本病属于心脑合病的范畴,病机属本虚标实,气血脏腑阴阳亏虚为本、痰湿瘀血阻络为标。导师张明雪教授依据中医学理论结合临床患者发病特点,总结出“脾气亏虚、痰瘀互阻”(简称脾虚痰瘀)为本病核心病机,以“补脾益气,祛瘀化痰”为基本治法,将瓜蒌薤白半夏汤、补阳还五汤、二陈汤三方组合化裁,组成了以人参、黄芪、半夏、瓜蒌、薤白、陈皮、当归、红花、川芎、炙甘草、地龙、天麻为主的基础方,临床上根据患者具体病情灵活加减,取得了良好的疗效。	2015
硕士	补中益气汤影响A549荷瘤小鼠脾组织Fas/FasL蛋白表达的实验研究	孙志彬	辽宁中医药大学	辽宁中医药大学	补中益气汤;;Fas;;FasL;;脾;;A549	目的:建立A549荷瘤小鼠模型进行在体抗肿瘤实验,研究补中益气汤对A549荷瘤小鼠脾组织中Fas/Fas L蛋白表达的影响,以期为“培土生金”方剂补中益气汤治疗中晚期肺癌以及缓解化疗副作用症状提供实验依据。材料与方法:采用随机对照法将36只SPF级BALB/c小鼠均匀分为六组:正常组(NM组,0.9%氯化钠溶液,1m L)、空白对照组(BC组,0.9%氯化钠溶液,1m L)、补中益气汤高剂量组(BH组,0.3276 g/m L,1m L)、补中益气汤中剂量组(BM组,0.1638g/m L,1m L)、补中益气汤低剂量组(BL组,0.0819g/m L,1m L)、顺铂组(DG组,0.25mg/m L,0.4m L)。除NM组外,其余各组小鼠均采用皮下注射法造模。造模成功后,DG组腹腔注射顺铂(DDP);其余各组每日灌胃给药2次,连续10天后取材。采用免疫组织化学检测小鼠脾组织中Fas、Fas L蛋白的表达;实时-多聚合酶链式反应(RT-PCR)法检测脾组织中淋巴细胞Fas、Fas L m RNA的相对表达量。实验数据以均数±标准差(±s)表示,通过SPSS19.0统计学软件对数据进行分析,均数间差异采用单因素方差分析,P<0.05被认为差异有统计学意义。结果:1.BC组A549荷瘤小鼠脾脏长度为2.17±0.05cm,明显长于NM组,差异有统计学意义(P<0.01),BM、BH组及DG组与NM组相比,差异无统计学意义(P>0.05)。2.免疫组织化学法检测BC组小鼠脾组织Fas蛋白平均光密度为0.231±0.007,较NM组明显升高,差异有统计学意义(P<0.01),Fas L蛋白平均光密度为0.243±0.032,较NM组明显降低,差异有统计学意义(P<0.01)。实时-多聚合酶链式反应法检测BC组小鼠脾组织淋巴细胞Fas m RNA的相对表达量为83.43±7.329,较NM组明显升高,差异有统计学意义(P<0.01),Fas L m RNA的相对表达量为43.58±6.403,较NM组明显降低,差异有统计学意义(P<0.01)。3.免疫组织化学法、实时-多聚合酶链式反应法检测BM组小鼠脾组织中Fas蛋白的表达均明显下降,与BC组相比,差异有统计学意义(P<0.01),与NM组相比,差异无统计学意义(P>0.05);Fas L蛋白的表达明显上升,与BC组相比,差异有统计学意义(P<0.01),与NM组相比,差异有统计学意义(P<0.05)。4.免疫组织化学法检测BL组小鼠脾组织Fas L的表达与BC组相比,差异无统计学意义(P>0.05),实时-多聚合酶链式反应(RT-PCR)法检测BL组脾组织内淋巴细胞Fas L m RNA与BC组相比,差异有统计学意义(P<0.01)。结论:1.A549荷瘤小鼠脾组织内淋巴细胞Fas蛋白表达升高,Fas L蛋白表达降低。2.补中益气汤可下调A549荷瘤小鼠脾组织内淋巴细胞Fas的表达,上调Fas L的表达,具有改善免疫功能的作用。	2015
硕士	加味补中益气汤联合西药治疗老年反流性食管炎的临床研究	陈秀龙	湖北中医药大学	湖北中医药大学	加味补中益气汤;;老年人;;反流性食管炎;;临床研究	目的 本临床研究旨在探讨加味补中益气汤联合西药治疗老年反流性食管炎的临床疗效及药物安全性，为临床治疗老年反流性食管炎提供理论依据，以便更好为老年患者健康服务。 方法 病例全部选自2012年8月至2013年10月在湖北省武汉市中西医结合医院消化内科及中医部名医堂门诊就诊的患者，符合反流性食管炎西医诊断标准，中医辨证为中虚气逆型患者共70例，依据患者就诊时间随机分为对照组及治疗组各35例。对照组，给予常规西药治疗：奥美拉唑肠溶胶囊（彼司克）20mg，口服，1/日，嗳气、腹胀或反流明显患者加服枸橼酸莫沙必利片(加斯清)，5mg，口服，3/日。治疗组：在对照组的基础上加服加味补中益气汤，1包（采用湖北省武汉市第一医院中药煎药室自制包装，每包中药药汁约200ml），口服，2/日。两组患者治疗总周期均为8周。观察两组患者治疗前后的临床综合疗效、临床表现改善情况、胃镜下食管粘膜改善情况、生活质量表各维度积分改善情况、3个月随访复发率及药物安全性。 结果 两组患者均进行8周的临床治疗后其临床试验结果： 1.治疗组临床综合疗效优于对照组：对照组患者痊愈7例，显效10例，有效11例，无效7例，总有效率为80.00%；而治疗组患者痊愈13例，显效12例，有效7例，无效3例，总有效率为91.43%。两组临床综合疗效比较经统计学处理，P＜0.05，差异有统计学意义。 2.中医证候积分情况：两组患者治疗后反酸、胃脘隐痛症候积分改善无显著差异，P＞0.05；其他中医证候积分改善情况治疗组优于对照组，P＜0.05，有显著性差异，有统计学意义。 3.主要临床表现改善情况：两组患者在反酸、烧心及非心性胸痛三个方面治疗效果基本相当，P＞0.05；而在改善泛吐清涎、嗳气及呃逆症状方面，治疗组效果优于对照组，P＜0.05，有统计学意义。 4.胃镜下食管粘膜改善情况：对照组食管粘膜正常7例，Ⅰa级5例，Ⅰb级9例，Ⅱ级11例，Ⅲ级4例，痊愈率为20.00%；治疗组食管粘膜正常13例，Ⅰa级8例，Ⅰb级6例，Ⅱ级6例，Ⅲ级2例，痊愈率为37.14%。经统计学分析，P＜0.05，治疗组治愈率优于对照组，有统计学意义。 5.生活质量改善情况：采用SF-36生活质量调查表评分比较，治疗后两组生理功能、躯体疼痛评分比较，P＞0.05，两组治疗效果无明显差异，无统计学意义。而其他各维度积分比较P＜0.05，差异有统计学意义。 6.随访3个月复发率及药物安全性评价情况：对照组的复发率63.33%，治疗组为41.94%，两者之间比较经统计学处理：P＞0.05，但治疗组复发率低于对照组；药物安全性评价：对照组有7例出现恶心、头晕，排除其他危险因素后继续予以服药至治疗周期结束，停药后上述症状未再出现。治疗组有4名出现轻度呕吐，予以对症处理症状消失后继续服用未出现其他不适。 结论 加味补中益气汤治疗老年反流性食管炎（中虚气逆型）的临床疗效满意，能有效改善老年患者的临床症状，提高其生活质量，降低复发率。本次临床试验证实在改善患者临床表现、食管粘膜及复发率等方面上，加味补中益气汤联合西药治疗老年反流性食管炎效果优于单纯西药治疗，且不良反应少，临床安全性较高，值得临床参考运用。	2014
硕士	补中益气汤加味治疗儿童功能性便秘（脾虚气弱证）的临床研究	杨忠诚	山东中医药大学	山东中医药大学	补中益气汤加味;;儿童功能性便秘;;脾虚气弱证;;临床疗效	目的：观察补中益气汤加味治疗儿童功能性便秘（脾虚气弱证）的临床疗效。 方法：选取脾虚气弱证型便秘患儿80例，按就诊顺序编号，利用随机数字表法分为2组，观察组和对照组各40例，观察组采用补中益气汤加味治疗，对照组采用乳果糖口服液治疗，2周1个疗程。记录疗前、疗后及疗后1个月随访的症状评分，观察疗效，对两组的症状与体征进行统计分析。 结果：治疗后临床疗效比较，观察组总有效率97.5%，对照组总有效率95.0%，两组比较，P＞0.05；治疗后中医证候疗效比较，观察组总有效率97.5%，对照组总有效率90.0%，两组比较，P＜0.05。随访时临床疗效比较，观察组总有效率95.0%，对照组总有效率85.0%，两组比较，P＜0.05；随访时中医证候疗效比较，观察组总有效率95.0%，对照组总有效率75.0%，两组比较，P＜0.05。80例便秘儿童与30例健康儿童的红细胞、血红蛋白比较，P＜0.05。两组随访时红细胞、血红蛋白比较，P＜0.05。 结论：补中益气汤加味治疗儿童功能性便秘（脾虚气弱证）临床疗效确切，总有效率、痊愈率及改善症状体征方面均优于乳果糖口服液，复发率低。免煎颗粒服用方便，易于携带，值得临床推广应用。功能性便秘(脾虚气弱证)患儿红细胞、血红蛋白水平低于正常值。补中益气汤加味在善患儿红细胞、血红蛋白水平方面明显优于乳果糖口服液。	2014
硕士	补中益气汤治疗脾胃气虚型不寐的临床初探	麦嘉泳	广州中医药大学	广州中医药大学	不寐;;脾胃气虚;;应激;;补中益气汤	研究目的： 探讨从“脾胃论”出发以补中益气汤治疗脾胃气虚型不寐的疗效,为其进一步的后期现代科学基础研究、临床应用提供理论支持以及科学依据。 研究方法： 本研究通过临床追踪观察广东省中医院心理睡眠专科门诊2013年7月至2013年12月以补中益气汤治疗脾胃气虚型不寐的41例门诊病例,统计其一般资料及主观疗效指标(主观疗效评分、治疗前后PSQI量表评分),对其发病的相关因素、中医临床表现及疗效进行初步分析。 研究结果： 1.主观整体疗效评分： 本研究中不寐患者门诊服用补中益气汤治疗2周后,对整体症状改善情况进行主观疗效评分,总体有效率达78.0%。 2. PSQI各因子分及总分治疗前后比较： 本研究中不寐患者门诊服用补中益气汤治疗2周,治疗前后总分分别为13.68以及9.98,差别具有统计学意义(P>0.05)。PSQI的7个因子分中,其中的主观睡眠质量、入睡时间、睡眠时间、睡眠效率、睡眠障碍、日间功能6个因子分有下降,并具有统计学意义(P>0.05)。 3.一般资料特征： 本研究结果显示,以补中益气汤治疗脾胃气虚型不寐的患者中：女性患者居多(75.6%)；年龄集中在30-39岁(39.0%)；婚姻状况以已婚为主(82.9%)；职业以脑力劳动者居多(58.5%)；病程绝大多数为3个月以上,为慢性长期失眠(92.7%)；大多数患者有生活事件诱发(87.8%)；同时患有其他疾病者占56.1%。 结论： 1.补中益气汤能有效改善脾胃气虚型不寐患者的睡眠质量,包括改善主观睡眠质量、缩短入睡时间、延长睡眠时间、提高睡眠效率、改善患者的日间功能等。 2.从现代医学理解,以补中益气汤治疗的脾胃气虚型不寐患者有特定的发病原因,与当代人饮食不规律；或工作劳逸失度；或情绪刺激；或免疫力低下等密切相关,属于慢性应激范畴。中医药可通过对慢性应激损伤的减缓和恢复治疗不寐。 3.中医对不寐的病因总结为饮食不节、劳逸失度、情志不调、体质偏颇等,主要伤及脾胃,将不寐及其伴随病症的发生发展与脾胃内伤之病机联系在一起,治以健脾益气、调和脾胃之法,对防治不寐及其伴随病症具有重要意义。	2014
硕士	益气化瘀法治疗气虚夹瘀型阴道出血性疾病临床疗效观察	杨廷仙	云南中医学院	云南中医学院	益气化瘀法;;阴道出血性疾病;;气虚夹瘀型;;补中益气汤;;云南白药胶囊	目的：观察益气化瘀法治疗气虚夹瘀型阴道出血性疾病的临床疗效。为气虚夹瘀型阴道出血性疾病的治疗探寻一种能有效止血、明显减轻临床症状、副作用小及易掌握的方法。客观评价其有效性及安全性，为医患治疗方法、治疗用药的选择上提供临床依据，以便进一步指导临床应用。 方法：选择符合中西医诊断标准的96例病例，随机分为两组，每组48例，治疗组予补中益气汤加云南白药胶囊，对照组予补中益气汤加益母草、荆芥炭、茜草炭，7天为1个疗程，未止血者继续下1疗程的治疗，持续3个疗程。同时观察服药期间的不良反应。治疗结束后分析各组患者的临床症状改善情况、止血疗效，对子宫内膜的影响，宫腔残留组织排出情况，得出结论。 结果：治疗组补中益气汤加云南白药胶囊与对照组补中益气汤加益母草、荆芥炭、茜草炭治疗气虚夹瘀型阴道出血性疾病临床疗效比较： 在改善中医证候方面，中医证候积分两组治疗前后及治疗后两组比较的差异有统计学意义，说明两组均能改善临床症状，且治疗组优于对照组。 疾病疗效比较，治疗组、对照组总有效率分别为95.83%、83.33%，两组疾病疗效经卡方检验P＜0.05，有统计学意义，且治疗组优于对照组。 止血疗效比较，治疗组、对照组总有效率分别为93.75%、85.42%，两组止血疗效经卡方检验P＜0.05，有统计学意义，且治疗组优于对照组。 两组治疗前后及治疗后两组的子宫内膜厚度比较差异有统计学意义，说明两组均能使子宫内膜变薄，且治疗后治疗组的子宫内膜明显薄于对照组。 两组宫腔残留组织排出比较，治疗组、对照组排出率分别为93.75%、84.21%，治疗组的排出率高于对照组。 结论：补中益气汤加云南白药胶囊治疗气虚夹瘀型阴道出血性疾病临床疗效肯定，其可以较完整的剥脱子宫内膜、促进宫腔残留组织的排出，达到较好的止血效果。	2014
硕士	补中益气汤对力竭心身应激大、小鼠胃窦ICC的影响研究	彭磊	云南中医学院	云南中医学院	补中益气汤;;ICC;;c-kit;;情报学;;文献计量学	目的 本课题研究以胃肠动力的起搏细胞—Cajal间质细胞（Interstitial Cells ofCajal,ICC）作为切入点，建立力竭应激“劳倦伤脾”动物模型，围绕ICC的结构、功能等变化，从在体观察、胃肠动力实验、细胞超微形态学观察、基因表达检测等不同层次水平，探讨胃肠道功能紊乱性疾病的发病机制，研究补中益气汤对胃肠道功能紊乱性疾病的治疗作用以及作用机制。 同时，从文献计量学的角度，对补中益气汤进行学术动态情报学研究，探索这一经典名方的研究发展趋势。实验研究与文献研究相结合，力求把对补中益气汤的研究推向更广泛、更深入、更全面的层次，为该方的临床应用及科研探索提供部分实验数据，为临床治疗胃肠功能紊乱性疾病提供新的策略参考和药物干预作用的靶点依据。 方法 （一）实验研究 应用负重力竭游泳的造模方法，模拟力竭应激“劳倦伤脾”大、小鼠模型，并从不同造模时程对比观察各组动物一般情况，体重变化，抗疲劳能力等在体指标；利用胃排空、肠推进实验观察其胃肠动力改变；大鼠胃窦部取材，利用实时荧光定量PCR（Real-Time qPCR）法，检测c-kit目标基因表达量变化；使用透射电子显微镜观察ICC超微结构改变。 （二）文献研究 选用“维普中文科技期刊数据库”为资料主要来源，采用布拉德福文献离散律计量分析研究法，以1989～2013年期间研究补中益气汤的文献为研究对象，对文献年代，期刊分布，文献类型，疾病研究，药理实验等5个方面分别进行统计分析，以求定量描述，进而揭示其分布特点，探索这一经典名方的研究发展趋势，并对存在问题提出建议，从而有助于今后对补中益气汤更进一步的深入研究。 结果 （一）实验研究 本实验成功模拟了力竭应激“劳倦伤脾”大、小鼠模型，研究发现模型组动物一般情况呈现脾虚证表现，体重增长缓慢，抗疲劳能力下降，胃肠动力紊乱，补中益气汤能改善以上劳倦应激损伤所导致的改变。模型组大鼠胃窦部c-kit基因表达量随着造模时程的延长，表现出从应激性上调逐渐向损伤性下调的改变趋势；补中益气汤组整体呈现恢复性调节至趋近于正常的表达趋势。模型组大鼠出现了电镜下ICC超微结构的损伤，应用补中益气汤能有效控制和减轻ICC的损伤。 （二）文献研究 归纳分析25年来研究补中益气汤的文献可知，其文献数量当前及预测的情况均整体呈现逐年递增的热点研究趋势。文献期刊分布统计分析显示载文期刊相对集中，文献分散度不大，已形成对该方研究文献的主要载体期刊群。文献类型分布以临床应用研究的文献占主导地位，治疗疾病分科以内科疾病为主，病种综合分类以研究治疗便秘、内脏下垂和发热为最多。药理实验研究及综述类文献却相对较少，热点是对脾胃肠功能的调节和对免疫功能的调节。 结论 （一）实验研究 补中益气汤能调节脾胃肠功能，对胃肠功能紊乱具有调节和治疗作用。该方可能通过调节c-kit mRNA的表达量，进而调节胃肠功能的紊乱，推测这可能是补中益气汤治疗胃肠动力紊乱性疾病的机制之一。ICC超微结构的改变与胃肠功能紊乱性疾病之间有着紧密的联系，补中益气汤可在一定程度上改善这些异常变化，推测可能是其治疗胃肠动力性疾病的另一重要机制。 （二）文献研究 综合分析可知，现今补中益气汤临床应用以治疗胃肠疾病为主，药理实验中也以研究其调节脾胃肠功能的作用为主，而研究其调节应激反应的实验研究却相对较少。而在当今社会由劳倦、应激所导致的心身疾病患病率逐年上升，由此引发腹胀、腹泻等胃肠功能紊乱的消化系心身疾病占据很大比例。胃肠功能紊乱性疾病与心身应激反应存在较紧密的联系，因此开展针对补中益气汤干预心身应激反应致胃肠功能紊乱性疾病的药理作用及作用机制等研究显得尤为必要。对该方进一步的研究可以从以下几方面着手：一是加强基础研究。二是加强补中益气汤的药理实验研究。三是运用多学科知识，吸收当代自然科学、现代医学等学科的新知识、新技术，融合新理论、新观点进行研究。四是文献、临床、实验、开发相结合。	2014
硕士	补中益气加味汤防治腹腔镜疝修补术后并发症的临床观察	艾小刚	广州中医药大学	广州中医药大学	补中益气加味汤;;腹腔镜完全腹膜外腹股沟疝修补术;;并发症;;慢性疼痛	目的： 探索研究“补中益气加味汤”预防和治疗腹腔镜下腹膜外腹股沟疝修补术(totally extraperitoneal prosthetic, TEP)术后并发症的应用价值。 方法： 选取我科自2013年2月至2014年2月行腹腔镜下完全腹膜外腹股沟疝修补术病例60例,其中实验组30例,对照组30例。除常规的手术治疗方法以外,实验组还在术后每日加服补中益气加味汤。所有患者观察术后并发症：阴囊气肿、尿潴留、血清肿、术后复发、应用止痛药的发生例数,应用疼痛视觉观察(VAS)量表对所有患者腹股沟区疼痛情况进行评分。 结果： 实验组中途退出1例,最终完成全部研究29例。对照组失访2例,最终完成全部研究28例。两组治疗后各项术后并发症中阴囊气肿、尿潴留、术后复发发生例数上无统计学意义(P>0.05)；血清肿、应用止痛药发生例数上有显著性差异,具有统计学意义(P<0.05)。两组患者术后一周VAS评分差异无统计学意义(P>0.05)。两组患者术后三个月VAS评分差异有统计学意义(P<0.05)。 结论： 腹腔镜下完全腹膜外腹股沟疝修补术术后患者在进行常规的西医治疗的同时服用补中益气加味汤可以减少术后腹股沟区血清肿的发生率及术后止痛压药的应用。与对照组相比,远期可改善患者腹股沟区疼痛症状情况。	2014
硕士	老年CAP患者凝血指标与舌象的相关分析及加味补中益气汤干预的疗效观察	杨密	北京中医药大学	北京中医药大学	老年人;;社区获得性肺炎;;凝血指标;;舌象;;补中益气汤	目的 通过观察老年社区获得性肺炎(CAP)患者的舌象、凝血指标,明确老年CAP患者的舌象与凝血指标之间的关系；并在中医理论指导下,对老年CAP患者给予加味补中益气汤干预治疗,进一步探讨其对老年CAP患者舌象、凝血指标、症状的影响。 方法 采用随机试验方法,将符合纳入标准的病例随机分为治疗组20例和对照组20例,对照组予常规抗炎、平喘、化痰等治疗,治疗组在上述常规治疗基础上自入选之日起予加味补中益气汤(在原方基础上加黄芩、连翘、薏米、白芷、熟大黄),随证加减：风寒者：加生麻黄、干姜；风热者：加桑叶、菊花；火热者：加生石膏、知母；阴虚者：加麦冬、生地、沙参,干预1周。所有入组病例均要观察入院第1、3、7天的症状、舌象变化、凝血指标(凝血酶原时间PT、活化部分凝血酶原时间APTT、凝血酶凝结时间TT、纤维蛋白原含量FIB、凝血酶原国际标准化比值INR)、D-二聚体(DD)、血小板计数(PLT)的演变情况。舌象观察采用1200万像素数码相机采集,同时由2位中医主治医师以上人员对患者进行舌诊,取得一致后,文字记录舌诊结果。凝血指标及血小板计数均由急诊化验室完成。1周后与对照组之间比较分析以判断舌象变化、凝血指标变化以及临床疗效。 结果 1治疗组和对照组在年龄、性别、治疗前APACHE Ⅱ评分方面差异均无统计学意义(P>0.05)。 2舌象与凝血指标瘀暗舌与非瘀暗舌PT、APTT、TT、FIB、INR、DD、PLT之间的比较,可以得出与非瘀暗舌相比,瘀暗舌TT水平减低、FIB水平增高差异有统计学意义(P<0.05)。 3治疗前后凝血指标变化与对照组相比,治疗组PT、APTT、TT、FIB、D-二聚体、PLT分别在入院第1天、第3天时差异无统计学意义(P>0.05)。在入院第7天时两组D-二聚体相比差异有统计学意义(P=0.048<0.05),治疗组D-二聚体均值水平低于对照组。余指标差异无统计学意义(P>0.05)。 4治疗前后舌象变化舌质方面：治疗组与对照组分别在入院第1天、第3天、第7天比较舌质变化差异无统计学意义(P>0.05)。舌苔方面：治疗组与对照组比较在入院第1、3、7天时舌苔变化差异无统计学意义(P>0.05)；从自身前后对照来看：治疗组少苔无苔较前好转,而对照组少苔无苔则较前增多。 5治疗前后症状评分比较与对照组相比,症状评分在入院第1天两组没有显著差异,说明两组具有可比性；第3天时两组症状评分差异无统计学意义(P>0.05)；在入院第7天时两组症状评分相比差异有统计学意义(P<0.05),治疗组症状评分低于对照组。 结论 1老年CAP患者舌质与凝血指标TT、FIB有相关性：瘀暗舌TT水平降低、FIB水平升高。 2使用加味补中益气汤干预治疗能够降低D-二聚体水平；使用加味补中益气汤舌质变化不明显,但是对舌苔有改善作用；同时能够使老年CAP患者的临床症状明显减轻。 3中西医结合治疗老年CAP疗效优于单纯西药治疗。	2014
